EventID,Locality,Station,LatitudeInDD,LongitudeInDD,DepthInMeters,Temperature,Salinity,Oxygen,ObservationDate,ObservationTime,ImageFilePath,ScientificName,AphiaID,VernacularName,IdentificationComment,IndividualCount,Density (species/m²),PercentCover,Size,Condition,AssociatedTaxa,Habitat,Substrate
Dive 529035,Elvers Bank,E11-T9,27.840850916666668,-92.8977529,107.47,,,,9/25/2017 0:00,14:53:17,,Elatopathes abietina,,,Green,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529035,Elvers Bank,E11-T9,27.840850916666668,-92.8977529,107.47,,,,9/25/2017 0:00,14:53:17,,Elatopathes abietina,,,Green branching,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529035,Elvers Bank,E11-T9,27.840850916666668,-92.8977529,107.47,,,,9/25/2017 0:00,14:53:17,,Elatopathes abietina,,,White,9,3.4615384615384612,,,,,Coralline Algae,Reefs
Dive 529035,Elvers Bank,E11-T9,27.840850916666668,-92.8977529,107.47,,,,9/25/2017 0:00,14:53:17,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529035,Elvers Bank,E11-T9,27.840850916666668,-92.8977529,107.47,,,,9/25/2017 0:00,14:53:17,,Paramuricea sp.,,,scleracis sp.?,5,1.923076923076923,,,,,Coralline Algae,Reefs
Dive 529035,Elvers Bank,E11-T9,27.840850916666668,-92.8977529,107.47,,,,9/25/2017 0:00,14:53:17,,Nicella sp. ,,,,47,18.076923076923077,,,,,Coralline Algae,Reefs
Dive 529035,Elvers Bank,E11-T9,27.840850916666668,-92.8977529,107.47,,,,9/25/2017 0:00,14:53:17,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529036,Elvers Bank,E11-T9,27.840860516666666,-92.89775837,107.52000000000001,,,,9/25/2017 0:00,14:53:28,,Callogorgia gracillis,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529036,Elvers Bank,E11-T9,27.840860516666666,-92.89775837,107.52000000000001,,,,9/25/2017 0:00,14:53:28,,Elatopathes abietina,,,Green,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529036,Elvers Bank,E11-T9,27.840860516666666,-92.89775837,107.52000000000001,,,,9/25/2017 0:00,14:53:28,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529036,Elvers Bank,E11-T9,27.840860516666666,-92.89775837,107.52000000000001,,,,9/25/2017 0:00,14:53:28,,Paramuricea sp.,,,scleracis sp.?,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529036,Elvers Bank,E11-T9,27.840860516666666,-92.89775837,107.52000000000001,,,,9/25/2017 0:00,14:53:28,,Nicella sp. ,,,,17,6.538461538461538,,,,,Coralline Algae,Reefs
Dive 529037,Elvers Bank,E11-T9,27.840843483333334,-92.89773227,107.58000000000001,,,,9/25/2017 0:00,14:53:40,,Callogorgia gracillis,,,,2,0.7692307692307692,,,,,Coralline Algae,Reefs
Dive 529037,Elvers Bank,E11-T9,27.840843483333334,-92.89773227,107.58000000000001,,,,9/25/2017 0:00,14:53:40,,Elatopathes abietina,,,Green,6,2.3076923076923075,,,,,Coralline Algae,Reefs
Dive 529037,Elvers Bank,E11-T9,27.840843483333334,-92.89773227,107.58000000000001,,,,9/25/2017 0:00,14:53:40,,Elatopathes abietina,,,White,11,4.230769230769231,,,,,Coralline Algae,Reefs
Dive 529037,Elvers Bank,E11-T9,27.840843483333334,-92.89773227,107.58000000000001,,,,9/25/2017 0:00,14:53:40,,Paramuricea sp.,,,scleracis sp.?,2,0.7692307692307692,,,,,Coralline Algae,Reefs
Dive 529037,Elvers Bank,E11-T9,27.840843483333334,-92.89773227,107.58000000000001,,,,9/25/2017 0:00,14:53:40,,Nicella sp. ,,,,30,11.538461538461538,,,,,Coralline Algae,Reefs
Dive 529037,Elvers Bank,E11-T9,27.840843483333334,-92.89773227,107.58000000000001,,,,9/25/2017 0:00,14:53:40,,Tanacetipathes sp. ,,,,2,0.7692307692307692,,,,,Coralline Algae,Reefs
Dive 529038,Elvers Bank,E11-T9,27.84085195,-92.89771757,108.17999999999999,,,,9/25/2017 0:00,14:54:00,,Callogorgia gracillis,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529038,Elvers Bank,E11-T9,27.84085195,-92.89771757,108.17999999999999,,,,9/25/2017 0:00,14:54:00,,Elatopathes abietina,,,Green,21,8.076923076923077,,,,,Coralline Algae,Reefs
Dive 529038,Elvers Bank,E11-T9,27.84085195,-92.89771757,108.17999999999999,,,,9/25/2017 0:00,14:54:00,,Elatopathes abietina,,,White,16,6.153846153846153,,,,,Coralline Algae,Reefs
Dive 529038,Elvers Bank,E11-T9,27.84085195,-92.89771757,108.17999999999999,,,,9/25/2017 0:00,14:54:00,,Paramuricea sp.,,,scleracis sp.?,5,1.923076923076923,,,,,Coralline Algae,Reefs
Dive 529038,Elvers Bank,E11-T9,27.84085195,-92.89771757,108.17999999999999,,,,9/25/2017 0:00,14:54:00,,Nicella sp. ,,,,43,16.538461538461537,,,,,Coralline Algae,Reefs
Dive 529038,Elvers Bank,E11-T9,27.84085195,-92.89771757,108.17999999999999,,,,9/25/2017 0:00,14:54:00,,Tanacetipathes sp. ,,,,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Callogorgia gracillis,,,,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Elatopathes abietina,,,Green,6,2.3076923076923075,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Elatopathes abietina,,,Green branching,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Elatopathes abietina,,,White,6,2.3076923076923075,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Elatopathes abietina,,,White branching,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Paramuricea sp.,,,scleracis sp.?,7,2.692307692307692,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Nicella sp. ,,,,54,20.76923076923077,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Tanacetipathes sp. ,,,,7,2.692307692307692,,,,,Coralline Algae,Reefs
Dive 529039,Elvers Bank,E11-T9,27.8408884,-92.8976559,108.63,,,,9/25/2017 0:00,14:54:27,,Caliacis sp.,,,,1,0.3846153846153846,,,Poor,,Coralline Algae,Reefs
Dive 529040,Elvers Bank,E11-T9,27.840935533333333,-92.89764228,110.58,,,,9/25/2017 0:00,14:55:02,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529040,Elvers Bank,E11-T9,27.840935533333333,-92.89764228,110.58,,,,9/25/2017 0:00,14:55:02,,Elatopathes abietina,,,Green,9,3.4615384615384612,,,,,Coralline Algae,Reefs
Dive 529040,Elvers Bank,E11-T9,27.840935533333333,-92.89764228,110.58,,,,9/25/2017 0:00,14:55:02,,Elatopathes abietina,,,Green branching,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529040,Elvers Bank,E11-T9,27.840935533333333,-92.89764228,110.58,,,,9/25/2017 0:00,14:55:02,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529040,Elvers Bank,E11-T9,27.840935533333333,-92.89764228,110.58,,,,9/25/2017 0:00,14:55:02,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529040,Elvers Bank,E11-T9,27.840935533333333,-92.89764228,110.58,,,,9/25/2017 0:00,14:55:02,,Paramuricea sp.,,,scleracis sp.?,7,2.692307692307692,,,,,Coralline Algae,Reefs
Dive 529040,Elvers Bank,E11-T9,27.840935533333333,-92.89764228,110.58,,,,9/25/2017 0:00,14:55:02,,Nicella sp. ,,,,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529040,Elvers Bank,E11-T9,27.840935533333333,-92.89764228,110.58,,,,9/25/2017 0:00,14:55:02,,Tanacetipathes sp. ,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529041,Elvers Bank,E11-T9,27.840972683333334,-92.89761173,112.05999999999999,,,,9/25/2017 0:00,14:55:45,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529041,Elvers Bank,E11-T9,27.840972683333334,-92.89761173,112.05999999999999,,,,9/25/2017 0:00,14:55:45,,Elatopathes abietina,,,Green,6,2.3076923076923075,,,,,Coralline Algae,Reefs
Dive 529041,Elvers Bank,E11-T9,27.840972683333334,-92.89761173,112.05999999999999,,,,9/25/2017 0:00,14:55:45,,Elatopathes abietina,,,White,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529041,Elvers Bank,E11-T9,27.840972683333334,-92.89761173,112.05999999999999,,,,9/25/2017 0:00,14:55:45,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529041,Elvers Bank,E11-T9,27.840972683333334,-92.89761173,112.05999999999999,,,,9/25/2017 0:00,14:55:45,,Nicella sp. ,,,,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529041,Elvers Bank,E11-T9,27.840972683333334,-92.89761173,112.05999999999999,,,,9/25/2017 0:00,14:55:45,,Paramuricea sp.,,,scleracis sp.?,2,0.7692307692307692,,,,,Coralline Algae,Reefs
Dive 529041,Elvers Bank,E11-T9,27.840972683333334,-92.89761173,112.05999999999999,,,,9/25/2017 0:00,14:55:45,,Tanacetipathes sp. ,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529042,Elvers Bank,E11-T9,27.840909016666668,-92.89763532,110.71,,,,9/25/2017 0:00,14:55:00,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529042,Elvers Bank,E11-T9,27.840909016666668,-92.89763532,110.71,,,,9/25/2017 0:00,14:55:00,,Elatopathes abietina,,,Green,17,6.538461538461538,,,,,Coralline Algae,Reefs
Dive 529042,Elvers Bank,E11-T9,27.840909016666668,-92.89763532,110.71,,,,9/25/2017 0:00,14:55:00,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529042,Elvers Bank,E11-T9,27.840909016666668,-92.89763532,110.71,,,,9/25/2017 0:00,14:55:00,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529042,Elvers Bank,E11-T9,27.840909016666668,-92.89763532,110.71,,,,9/25/2017 0:00,14:55:00,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529042,Elvers Bank,E11-T9,27.840909016666668,-92.89763532,110.71,,,,9/25/2017 0:00,14:55:00,,Nicella sp. ,,,,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529042,Elvers Bank,E11-T9,27.840909016666668,-92.89763532,110.71,,,,9/25/2017 0:00,14:55:00,,Paramuricea sp.,,,scleracis sp.?,18,6.9230769230769225,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Elatopathes abietina,,,Green,8,3.0769230769230766,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Elatopathes abietina,,,White,8,3.0769230769230766,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Nicella sp. ,,,,2,0.7692307692307692,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Paramuricea sp.,,,scleracis sp.?,13,5,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Antipathes sp.,,Black Coral Sea Fan,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529044,Elvers Bank,E11-T9,27.84088675,-92.89756967,112,,,,9/25/2017 0:00,14:56:23,,Scleractinia sp.,,S02,,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529045,Elvers Bank,E11-T9,27.8408306,-92.89753508,112.64,,,,9/25/2017 0:00,14:56:44,,Elatopathes abietina,,,Green,5,1.923076923076923,,,,,Coralline Algae,Reefs
Dive 529045,Elvers Bank,E11-T9,27.8408306,-92.89753508,112.64,,,,9/25/2017 0:00,14:56:44,,Scleractinia sp.,,S02,,7,2.692307692307692,,,,,Coralline Algae,Reefs
Dive 529046,Elvers Bank,E11-T9,27.84083585,-92.89750518,112.64,,,,9/25/2017 0:00,14:56:49,,Elatopathes abietina,,,Green,8,3.0769230769230766,,,,,Coralline Algae,Reefs
Dive 529046,Elvers Bank,E11-T9,27.84083585,-92.89750518,112.64,,,,9/25/2017 0:00,14:56:49,,Elatopathes abietina,,,White,2,0.7692307692307692,,,,,Coralline Algae,Reefs
Dive 529046,Elvers Bank,E11-T9,27.84083585,-92.89750518,112.64,,,,9/25/2017 0:00,14:56:49,,Paramuricea sp.,,,scleracis sp.?,7,2.692307692307692,,,,,Coralline Algae,Reefs
Dive 529047,Elvers Bank,E11-T9,27.84082391666667,-92.89741478,114.59,,,,9/25/2017 0:00,14:57:24,,Elatopathes abietina,,,Green,28,10.769230769230768,,,,,Coralline Algae,Reefs
Dive 529047,Elvers Bank,E11-T9,27.84082391666667,-92.89741478,114.59,,,,9/25/2017 0:00,14:57:24,,Elatopathes abietina,,,Green branching,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529047,Elvers Bank,E11-T9,27.84082391666667,-92.89741478,114.59,,,,9/25/2017 0:00,14:57:24,,Paramuricea sp.,,,scleracis sp.?,4,1.5384615384615383,,,,,Coralline Algae,Reefs
Dive 529047,Elvers Bank,E11-T9,27.84082391666667,-92.89741478,114.59,,,,9/25/2017 0:00,14:57:24,,Callogorgia gracillis,,,,3,1.1538461538461537,,,Poor,,Coralline Algae,Reefs
Dive 529049,Elvers Bank,E11-T9,27.840821583333334,-92.89743358,115.4,,,,9/25/2017 0:00,14:57:41,,Elatopathes abietina,,,Green,14,5.384615384615384,,,,,Coralline Algae,Reefs
Dive 529049,Elvers Bank,E11-T9,27.840821583333334,-92.89743358,115.4,,,,9/25/2017 0:00,14:57:41,,Elatopathes abietina,,,Green branching,2,0.7692307692307692,,,,,Coralline Algae,Reefs
Dive 529049,Elvers Bank,E11-T9,27.840821583333334,-92.89743358,115.4,,,,9/25/2017 0:00,14:57:41,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Coralline Algae,Reefs
Dive 529049,Elvers Bank,E11-T9,27.840821583333334,-92.89743358,115.4,,,,9/25/2017 0:00,14:57:41,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Coralline Algae,Reefs
Dive 529049,Elvers Bank,E11-T9,27.840821583333334,-92.89743358,115.4,,,,9/25/2017 0:00,14:57:41,,Callogorgia gracillis,,,,2,0.7692307692307692,,,Poor,,Coralline Algae,Reefs
Dive 530004,Elvers Bank,E2-T10,27.848869633333333,-92.90091108,148.6,,,,9/25/2017 0:00,15:46:11,,Elatopathes abietina,,,Green,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 530004,Elvers Bank,E2-T10,27.848869633333333,-92.90091108,148.6,,,,9/25/2017 0:00,15:46:11,,Elatopathes abietina,,,Green branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530004,Elvers Bank,E2-T10,27.848869633333333,-92.90091108,148.6,,,,9/25/2017 0:00,15:46:11,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 530004,Elvers Bank,E2-T10,27.848869633333333,-92.90091108,148.6,,,,9/25/2017 0:00,15:46:11,,Nicella sp. ,,,,11,4.230769230769231,,,,,Deep Reef,Deep Coral
Dive 530004,Elvers Bank,E2-T10,27.848869633333333,-92.90091108,148.6,,,,9/25/2017 0:00,15:46:11,,Scleractinia sp. ,,,Branching White Stony Coral,8,3.0769230769230766,,,,,Deep Reef,Deep Coral
Dive 530005,Elvers Bank,E2-T10,27.848924733333334,-92.90091877,148.53,,,,9/25/2017 0:00,15:46:58,,Elatopathes abietina,,,Green,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530005,Elvers Bank,E2-T10,27.848924733333334,-92.90091877,148.53,,,,9/25/2017 0:00,15:46:58,,Elatopathes abietina,,,White,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 530005,Elvers Bank,E2-T10,27.848924733333334,-92.90091877,148.53,,,,9/25/2017 0:00,15:46:58,,Nicella sp. ,,,,13,5,,,,,Deep Reef,Deep Coral
Dive 530005,Elvers Bank,E2-T10,27.848924733333334,-92.90091877,148.53,,,,9/25/2017 0:00,15:46:58,,Scleractinia sp. ,,,Branching White Stony Coral,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530006,Elvers Bank,E2-T10,27.8489,-92.90089852,148.31,,,,9/25/2017 0:00,15:47:13,,Elatopathes abietina,,,Green,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530006,Elvers Bank,E2-T10,27.8489,-92.90089852,148.31,,,,9/25/2017 0:00,15:47:13,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530006,Elvers Bank,E2-T10,27.8489,-92.90089852,148.31,,,,9/25/2017 0:00,15:47:13,,Nicella sp. ,,,,7,2.692307692307692,,,,,Deep Reef,Deep Coral
Dive 530007,Elvers Bank,E2-T10,27.848934633333332,-92.90093055,148.46,,,,9/25/2017 0:00,15:47:28,,Elatopathes abietina,,,Green,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 530007,Elvers Bank,E2-T10,27.848934633333332,-92.90093055,148.46,,,,9/25/2017 0:00,15:47:28,,Elatopathes abietina,,,White branching,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530007,Elvers Bank,E2-T10,27.848934633333332,-92.90093055,148.46,,,,9/25/2017 0:00,15:47:28,,Nicella sp. ,,,,11,4.230769230769231,,,,,Deep Reef,Deep Coral
Dive 530007,Elvers Bank,E2-T10,27.848934633333332,-92.90093055,148.46,,,,9/25/2017 0:00,15:47:28,,Scleractinia sp. ,,,Branching White Stony Coral,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530008,Elvers Bank,E2-T10,27.84890485,-92.90095492,148.26,,,,9/25/2017 0:00,15:47:38,,Elatopathes abietina,,,Green,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530008,Elvers Bank,E2-T10,27.84890485,-92.90095492,148.26,,,,9/25/2017 0:00,15:47:38,,Elatopathes abietina,,,Green branching,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530008,Elvers Bank,E2-T10,27.84890485,-92.90095492,148.26,,,,9/25/2017 0:00,15:47:38,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530008,Elvers Bank,E2-T10,27.84890485,-92.90095492,148.26,,,,9/25/2017 0:00,15:47:38,,Nicella sp. ,,,,6,2.3076923076923075,,,,,Deep Reef,Deep Coral
Dive 530008,Elvers Bank,E2-T10,27.84890485,-92.90095492,148.26,,,,9/25/2017 0:00,15:47:38,,Scleractinia sp. ,,,Branching White Stony Coral,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530009,Elvers Bank,E2-T10,27.848868083333333,-92.9009709,148.38,,,,9/25/2017 0:00,15:47:53,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530010,Elvers Bank,E2-T10,27.848910083333333,-92.90101837,148.14,,,,9/25/2017 0:00,15:48:14,,Paramuricea sp.,,,scleracis sp.?,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530010,Elvers Bank,E2-T10,27.848910083333333,-92.90101837,148.14,,,,9/25/2017 0:00,15:48:14,,Nicella sp. ,,,,8,3.0769230769230766,,,,,Deep Reef,Deep Coral
Dive 530010,Elvers Bank,E2-T10,27.848910083333333,-92.90101837,148.14,,,,9/25/2017 0:00,15:48:14,,Scleractinia sp. ,,,Branching White Stony Coral,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530010,Elvers Bank,E2-T10,27.848910083333333,-92.90101837,148.14,,,,9/25/2017 0:00,15:48:14,,Elatopathes abietina,,,Green,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530010,Elvers Bank,E2-T10,27.848910083333333,-92.90101837,148.14,,,,9/25/2017 0:00,15:48:14,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530011,Elvers Bank,E2-T10,27.848934916666668,-92.9010039,148.6,,,,9/25/2017 0:00,15:48:39,,Paramuricea sp.,,,scleracis sp.?,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530012,Elvers Bank,E2-T10,27.84900695,-92.90104518,148.9,,,,9/25/2017 0:00,15:49:01,,Paramuricea sp.,,,scleracis sp.?,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530012,Elvers Bank,E2-T10,27.84900695,-92.90104518,148.9,,,,9/25/2017 0:00,15:49:01,,Ellisella sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530012,Elvers Bank,E2-T10,27.84900695,-92.90104518,148.9,,,,9/25/2017 0:00,15:49:01,,Elatopathes abietina,,,White branching,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530012,Elvers Bank,E2-T10,27.84900695,-92.90104518,148.9,,,,9/25/2017 0:00,15:49:01,,Nicella sp. ,,,,11,4.230769230769231,,,,,Deep Reef,Deep Coral
Dive 530013,Elvers Bank,E2-T10,27.849057033333334,-92.90104812,148.82999999999998,,,,9/25/2017 0:00,15:49:22,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530013,Elvers Bank,E2-T10,27.849057033333334,-92.90104812,148.82999999999998,,,,9/25/2017 0:00,15:49:22,,Nicella sp. ,,,,5,1.923076923076923,,,,,Deep Reef,Deep Coral
Dive 530013,Elvers Bank,E2-T10,27.849057033333334,-92.90104812,148.82999999999998,,,,9/25/2017 0:00,15:49:22,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530014,Elvers Bank,E2-T10,27.849076333333333,-92.90107543,148.6,,,,9/25/2017 0:00,15:49:44,,Nicella sp. ,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 530014,Elvers Bank,E2-T10,27.849076333333333,-92.90107543,148.6,,,,9/25/2017 0:00,15:49:44,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530015,Elvers Bank,E2-T10,27.849072416666665,-92.90113262,148.6,,,,9/25/2017 0:00,15:49:55,,Nicella sp. ,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 530016,Elvers Bank,E2-T10,27.8490899,-92.90114965,148.6,,,,9/25/2017 0:00,15:50:08,,Nicella sp. ,,,,6,2.3076923076923075,,,,,Deep Reef,Deep Coral
Dive 530016,Elvers Bank,E2-T10,27.8490899,-92.90114965,148.6,,,,9/25/2017 0:00,15:50:08,,Caliacis sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530016,Elvers Bank,E2-T10,27.8490899,-92.90114965,148.6,,,,9/25/2017 0:00,15:50:08,,Elatopathes abietina,,,White branching,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 530016,Elvers Bank,E2-T10,27.8490899,-92.90114965,148.6,,,,9/25/2017 0:00,15:50:08,,Elatopathes abietina,,,White,9,3.4615384615384612,,,,,Deep Reef,Deep Coral
Dive 530017,Elvers Bank,E2-T10,27.849090366666665,-92.90116748,148.87,,,,9/25/2017 0:00,15:50:21,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530017,Elvers Bank,E2-T10,27.849090366666665,-92.90116748,148.87,,,,9/25/2017 0:00,15:50:21,,Elatopathes abietina,,,White,9,3.4615384615384612,,,,,Deep Reef,Deep Coral
Dive 530017,Elvers Bank,E2-T10,27.849090366666665,-92.90116748,148.87,,,,9/25/2017 0:00,15:50:21,,Nicella sp. ,,,,14,5.384615384615384,,,,,Deep Reef,Deep Coral
Dive 530017,Elvers Bank,E2-T10,27.849090366666665,-92.90116748,148.87,,,,9/25/2017 0:00,15:50:21,,Paramuricea sp.,,,scleracis sp.?,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530017,Elvers Bank,E2-T10,27.849090366666665,-92.90116748,148.87,,,,9/25/2017 0:00,15:50:21,,Elatopathes abietina,,,Green,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530018,Elvers Bank,E2-T10,27.849061766666665,-92.9012541,148.9,,,,9/25/2017 0:00,15:50:38,,Nicella sp. ,,,,8,3.0769230769230766,,,,,Deep Reef,Deep Coral
Dive 530018,Elvers Bank,E2-T10,27.849061766666665,-92.9012541,148.9,,,,9/25/2017 0:00,15:50:38,,Caliacis sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 530018,Elvers Bank,E2-T10,27.849061766666665,-92.9012541,148.9,,,,9/25/2017 0:00,15:50:38,,Scleractinia sp. ,,,Branching White Stony Coral,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 530018,Elvers Bank,E2-T10,27.849061766666665,-92.9012541,148.9,,,,9/25/2017 0:00,15:50:38,,Elatopathes abietina,,,White,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
